# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	100614	100985	-	WP_228281556.1	WP_228281556.1		DUF3311 domain-containing protein			GUY30_RS00425	372	123	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	101103	101426	+							GUY30_RS00430	324		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	101103	101426	+	WP_009884978.1	WP_009884978.1		type II toxin-antitoxin system RelE/ParE family toxin			GUY30_RS00430	324	107	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	101419	101727	+							GUY30_RS00435	309		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	101419	101727	+	WP_009884979.1	WP_009884979.1		putative addiction module antidote protein			GUY30_RS00435	309	102	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	101997	103670	+							GUY30_RS00440	1674		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	101997	103670	+	WP_167193154.1	WP_167193154.1		ATP-binding cassette domain-containing protein			GUY30_RS00440	1674	557	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	103758	105308	-							GUY30_RS00445	1551		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	103758	105308	-	WP_228281558.1	WP_228281558.1		2-oxo acid dehydrogenase subunit E2			GUY30_RS00445	1551	516	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	105308	106270	-							GUY30_RS00450	963		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	105308	106270	-	WP_228281907.1	WP_228281907.1		alpha-ketoacid dehydrogenase subunit beta			GUY30_RS00450	963	320	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	106423	107529	-					pdhA		GUY30_RS00455	1107		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	106423	107529	-	WP_167193156.1	WP_167193156.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		GUY30_RS00455	1107	368	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	107794	109743	+							GUY30_RS00460	1950		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	107794	109743	+	WP_167193158.1	WP_167193158.1		hypothetical protein			GUY30_RS00460	1950	649	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	109987	110442	-							GUY30_RS00465	456		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	109987	110442	-	WP_167193160.1	WP_167193160.1		Lrp/AsnC family transcriptional regulator			GUY30_RS00465	456	151	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	110861	111637	+							GUY30_RS00470	777		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	110861	111637	+	WP_139467716.1	WP_139467716.1		electron transfer flavoprotein subunit beta/FixA family protein			GUY30_RS00470	777	258	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	111650	112627	+							GUY30_RS00475	978		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	111650	112627	+	WP_167193162.1	WP_167193162.1		electron transfer flavoprotein subunit alpha/FixB family protein			GUY30_RS00475	978	325	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	112629	115085	+							GUY30_RS00480	2457		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	112629	115085	+	WP_167193164.1	WP_167193164.1		cytochrome b/b6 domain-containing protein			GUY30_RS00480	2457	818	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	115342	116691	+							GUY30_RS00485	1350		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	115342	116691	+	WP_167193166.1	WP_167193166.1		MFS transporter			GUY30_RS00485	1350	449	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	116760	118013	+							GUY30_RS00490	1254		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	116760	118013	+	WP_167193168.1	WP_167193168.1		aminopeptidase P family protein			GUY30_RS00490	1254	417	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	118042	118740	+							GUY30_RS00495	699		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	118042	118740	+	WP_167193169.1	WP_167193169.1		IclR family transcriptional regulator			GUY30_RS00495	699	232	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	118801	119463	-							GUY30_RS00500	663		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	118801	119463	-	WP_167193171.1	WP_167193171.1		GntR family transcriptional regulator			GUY30_RS00500	663	220	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	119666	120961	+							GUY30_RS00505	1296		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	119666	120961	+	WP_228281909.1	WP_228281909.1		serine hydroxymethyltransferase			GUY30_RS00505	1296	431	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	120961	122178	+							GUY30_RS00510	1218		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	120961	122178	+	WP_039211579.1	WP_039211579.1		sarcosine oxidase subunit beta family protein			GUY30_RS00510	1218	405	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	122201	122491	+							GUY30_RS00515	291		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	122201	122491	+	WP_167193175.1	WP_167193175.1		sarcosine oxidase subunit delta			GUY30_RS00515	291	96	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	122488	125415	+							GUY30_RS00520	2928		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	122488	125415	+	WP_167193177.1	WP_167193177.1		2Fe-2S iron-sulfur cluster-binding protein			GUY30_RS00520	2928	975	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	125552	126133	+							GUY30_RS00525	582		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	125552	126133	+	WP_228281911.1	WP_228281911.1		sarcosine oxidase subunit gamma			GUY30_RS00525	582	193	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	126133	127581	+							GUY30_RS00530	1449		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	126133	127581	+	WP_167193181.1	WP_167193181.1		L-serine ammonia-lyase			GUY30_RS00530	1449	482	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	127624	128478	+					purU		GUY30_RS00535	855		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	127624	128478	+	WP_167193183.1	WP_167193183.1		formyltetrahydrofolate deformylase	purU		GUY30_RS00535	855	284	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	128559	129239	+							GUY30_RS00540	681		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	128559	129239	+	WP_167193185.1	WP_167193185.1		GntR family transcriptional regulator			GUY30_RS00540	681	226	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	129262	130245	-							GUY30_RS00545	984		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	129262	130245	-	WP_167193187.1	WP_167193187.1		Ldh family oxidoreductase			GUY30_RS00545	984	327	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	130296	131219	-							GUY30_RS00550	924		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	130296	131219	-	WP_167193189.1	WP_167193189.1		IclR family transcriptional regulator			GUY30_RS00550	924	307	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	131308	132546	-							GUY30_RS00555	1239		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	131308	132546	-	WP_167193191.1	WP_167193191.1		helix-turn-helix domain-containing protein			GUY30_RS00555	1239	412	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	132796	134298	+							GUY30_RS00560	1503		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	132796	134298	+	WP_167193193.1	WP_167193193.1		long-chain fatty acid--CoA ligase			GUY30_RS00560	1503	500	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	134433	135239	+							GUY30_RS00565	807		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	134433	135239	+	WP_167193195.1	WP_167193195.1		ATP-binding cassette domain-containing protein			GUY30_RS00565	807	268	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	135387	135578	+							GUY30_RS00570	192		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	135387	135578	+	WP_062860502.1	WP_062860502.1		hypothetical protein			GUY30_RS00570	192	63	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	135611	136627	-							GUY30_RS00575	1017		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	135611	136627	-	WP_167193197.1	WP_167193197.1		serine/threonine dehydratase			GUY30_RS00575	1017	338	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	136773	138137	-							GUY30_RS00580	1365		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	136773	138137	-	WP_167193199.1	WP_167193199.1		MHS family MFS transporter			GUY30_RS00580	1365	454	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	138509	138676	+							GUY30_RS00585	168		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	138509	138676	+	WP_167193201.1	WP_167193201.1		AAA family ATPase			GUY30_RS00585	168	55	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	138690	139055	+							GUY30_RS00590	366		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	138690	139055	+	WP_167193203.1	WP_167193203.1		hypothetical protein			GUY30_RS00590	366	121	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	139052	139357	+							GUY30_RS00595	306		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	139052	139357	+	WP_167193205.1	WP_167193205.1		YtxH domain-containing protein			GUY30_RS00595	306	101	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	139350	139523	+							GUY30_RS00600	174		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	139350	139523	+	WP_167193206.1	WP_167193206.1		hypothetical protein			GUY30_RS00600	174	57	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	139649	141685	+					paaZ		GUY30_RS00605	2037		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	139649	141685	+	WP_167193208.1	WP_167193208.1		phenylacetic acid degradation bifunctional protein PaaZ	paaZ		GUY30_RS00605	2037	678	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	141780	142745	-							GUY30_RS00610	966		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	141780	142745	-	WP_167193210.1	WP_167193210.1		hypothetical protein			GUY30_RS00610	966	321	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	142742	144388	-							GUY30_RS00615	1647		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	142742	144388	-	WP_228281562.1	WP_228281562.1		FAD-binding oxidoreductase			GUY30_RS00615	1647	548	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	144394	145998	-							GUY30_RS00620	1605		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	144394	145998	-	WP_167193214.1	WP_167193214.1		glycerol-3-phosphate dehydrogenase/oxidase			GUY30_RS00620	1605	534	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	146066	146809	+							GUY30_RS00625	744		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	146066	146809	+	WP_167193216.1	WP_167193216.1		TetR/AcrR family transcriptional regulator			GUY30_RS00625	744	247	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	146813	147514	-							GUY30_RS00630	702		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	146813	147514	-	WP_167193218.1	WP_167193218.1		TetR family transcriptional regulator			GUY30_RS00630	702	233	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	147620	148915	-							GUY30_RS00635	1296		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	147620	148915	-	WP_167193220.1	WP_167193220.1		AMP-binding protein			GUY30_RS00635	1296	431	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	149075	149449	-					paaI		GUY30_RS00640	375		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	149075	149449	-	WP_167200554.1	WP_167200554.1		hydroxyphenylacetyl-CoA thioesterase PaaI	paaI		GUY30_RS00640	375	124	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	150273	151307	+					paaA		GUY30_RS00645	1035		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	150273	151307	+	WP_208091456.1	WP_208091456.1		1,2-phenylacetyl-CoA epoxidase subunit A	paaA		GUY30_RS00645	1035	344	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	151304	151645	+					paaB		GUY30_RS00650	342		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	151304	151645	+	WP_228281564.1	WP_228281564.1		1,2-phenylacetyl-CoA epoxidase subunit B	paaB		GUY30_RS00650	342	113	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	151659	152639	+					paaC		GUY30_RS00655	981		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	151659	152639	+	WP_167193222.1	WP_167193222.1		phenylacetate-CoA oxygenase subunit PaaC	paaC		GUY30_RS00655	981	326	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	152645	153208	+					paaJ		GUY30_RS00660	564		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	152645	153208	+	WP_228281566.1	WP_228281566.1		phenylacetate-CoA oxygenase subunit PaaJ	paaJ		GUY30_RS00660	564	187	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	153208	154326	+					paaK		GUY30_RS00665	1119		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	153208	154326	+	WP_167193224.1	WP_167193224.1		phenylacetate-CoA oxygenase/reductase subunit PaaK	paaK		GUY30_RS00665	1119	372	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	154418	155581	+							GUY30_RS00670	1164		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	154418	155581	+	WP_167193226.1	WP_167193226.1		thiolase family protein			GUY30_RS00670	1164	387	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	155641	156507	+							GUY30_RS00675	867		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	155641	156507	+	WP_167200562.1	WP_167200562.1		enoyl-CoA hydratase/isomerase family protein			GUY30_RS00675	867	288	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	156504	157376	+							GUY30_RS00680	873		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	156504	157376	+	WP_167193228.1	WP_167193228.1		3-hydroxyacyl-CoA dehydrogenase family protein			GUY30_RS00680	873	290	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	157450	158226	+							GUY30_RS00685	777		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	157450	158226	+	WP_167193230.1	WP_167193230.1		enoyl-CoA hydratase/isomerase family protein			GUY30_RS00685	777	258	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	158268	159038	-							GUY30_RS00690	771		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	158268	159038	-	WP_167193231.1	WP_167193231.1		TVP38/TMEM64 family protein			GUY30_RS00690	771	256	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	159084	160400	-							GUY30_RS00695	1317		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	159084	160400	-	WP_167193233.1	WP_167193233.1		S1C family serine protease			GUY30_RS00695	1317	438	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	160641	160811	-							GUY30_RS00700	171		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	160641	160811	-	WP_167193235.1	WP_167193235.1		hypothetical protein			GUY30_RS00700	171	56	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	160827	162197	-							GUY30_RS00705	1371		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	160827	162197	-	WP_167193237.1	WP_167193237.1		OFA family MFS transporter			GUY30_RS00705	1371	456	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	162402	163187	-							GUY30_RS00710	786		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	162402	163187	-	WP_228281567.1	WP_228281567.1		SurA N-terminal domain-containing protein			GUY30_RS00710	786	261	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	163436	163792	+							GUY30_RS00715	357		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	163436	163792	+	WP_096168356.1	WP_096168356.1		VOC family protein			GUY30_RS00715	357	118	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	163773	164612	-							GUY30_RS00720	840		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	163773	164612	-	WP_228281569.1	WP_228281569.1		alpha/beta hydrolase			GUY30_RS00720	840	279	
gene	pseudogene	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	164666	164947	-							GUY30_RS17830	282		partial;pseudo
CDS	without_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	164666	164947	-				epoxide hydrolase N-terminal domain-containing protein			GUY30_RS17830	282		partial;pseudo
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	165012	165794	-							GUY30_RS00725	783		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	165012	165794	-	WP_167193239.1	WP_167193239.1		NAD(P)H-dependent oxidoreductase			GUY30_RS00725	783	260	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	165862	166197	+							GUY30_RS00730	336		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	165862	166197	+	WP_025777424.1	WP_025777424.1		helix-turn-helix transcriptional regulator			GUY30_RS00730	336	111	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	166254	166811	-							GUY30_RS00735	558		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	166254	166811	-	WP_139467764.1	WP_139467764.1		dihydrofolate reductase family protein			GUY30_RS00735	558	185	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	166971	168170	+							GUY30_RS00740	1200		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	166971	168170	+	WP_167193243.1	WP_167193243.1		M20 family metallopeptidase			GUY30_RS00740	1200	399	
gene	protein_coding	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	168295	169509	-					fdhA		GUY30_RS00745	1215		
CDS	with_protein	GCF_011617465.1	Primary Assembly	chromosome		NZ_CP050153.1	168295	169509	-	WP_167193245.1	WP_167193245.1		formaldehyde dehydrogenase, glutathione-independent	fdhA		GUY30_RS00745	1215	404	
