# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	81766	83361	-	WP_009884734.1	WP_009884734.1		purine permease		60904490	CXR25_RS00375	1596	531	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	83821	85269	+						60904491	CXR25_RS00380	1449		old_locus_tag=CXR25_00385
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	83821	85269	+	WP_083248594.1	WP_083248594.1		8-oxoguanine deaminase		60904491	CXR25_RS00380	1449	482	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	85316	85801	-						60904492	CXR25_RS00385	486		old_locus_tag=CXR25_00390
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	85316	85801	-	WP_125240269.1	WP_125240269.1		hypothetical protein		60904492	CXR25_RS00385	486	161	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	85947	86396	+						60904493	CXR25_RS00390	450		old_locus_tag=CXR25_00395
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	85947	86396	+	WP_009884737.1	WP_009884737.1		DUF2871 domain-containing protein		60904493	CXR25_RS00390	450	149	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	86479	87300	-						60904494	CXR25_RS00395	822		old_locus_tag=CXR25_00400
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	86479	87300	-	WP_069599150.1	WP_069599150.1		MerR family transcriptional regulator		60904494	CXR25_RS00395	822	273	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	87455	88216	+						60904495	CXR25_RS00400	762		old_locus_tag=CXR25_00405
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	87455	88216	+	WP_069601208.1	WP_069601208.1		type 1 glutamine amidotransferase		60904495	CXR25_RS00400	762	253	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	88356	90089	+						60904496	CXR25_RS00405	1734		old_locus_tag=CXR25_00410
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	88356	90089	+	WP_069599151.1	WP_069599151.1		alanine:cation symporter family protein		60904496	CXR25_RS00405	1734	577	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	90219	91052	-						60904497	CXR25_RS00410	834		old_locus_tag=CXR25_00415
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	90219	91052	-	WP_125240270.1	WP_125240270.1		hypothetical protein		60904497	CXR25_RS00410	834	277	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	91049	91819	-						63022933	CXR25_RS18735	771		
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	91049	91819	-	WP_180959192.1	WP_180959192.1		DUF6114 domain-containing protein		63022933	CXR25_RS18735	771	256	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	91819	92436	-						60904499	CXR25_RS00420	618		old_locus_tag=CXR25_00425
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	91819	92436	-	WP_009884744.1	WP_009884744.1		DUF6230 family protein		60904499	CXR25_RS00420	618	205	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	92738	94270	-						60904500	CXR25_RS00425	1533		old_locus_tag=CXR25_00430
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	92738	94270	-	WP_125240271.1	WP_125240271.1		AbgT family transporter		60904500	CXR25_RS00425	1533	510	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	94452	95243	-						60904501	CXR25_RS00430	792		old_locus_tag=CXR25_00435
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	94452	95243	-	WP_125240272.1	WP_125240272.1		creatininase family protein		60904501	CXR25_RS00430	792	263	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	95240	95956	-						60904502	CXR25_RS00435	717		old_locus_tag=CXR25_00440
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	95240	95956	-	WP_096157880.1	WP_096157880.1		GntR family transcriptional regulator		60904502	CXR25_RS00435	717	238	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	96015	96992	-						60904503	CXR25_RS00440	978		old_locus_tag=CXR25_00445
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	96015	96992	-	WP_164513909.1	WP_164513909.1		poly(3-hydroxybutyrate) depolymerase		60904503	CXR25_RS00440	978	325	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	97140	97793	-						60904504	CXR25_RS00445	654		old_locus_tag=CXR25_00450
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	97140	97793	-	WP_096157883.1	WP_096157883.1		GntR family transcriptional regulator		60904504	CXR25_RS00445	654	217	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	97985	99001	+						60904505	CXR25_RS00450	1017		old_locus_tag=CXR25_00455
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	97985	99001	+	WP_069599156.1	WP_069599156.1		1-aminocyclopropane-1-carboxylate deaminase		60904505	CXR25_RS00450	1017	338	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	99298	100692	+						60904506	CXR25_RS00455	1395		old_locus_tag=CXR25_00460
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	99298	100692	+	WP_009884751.1	WP_009884751.1		NAD-dependent succinate-semialdehyde dehydrogenase		60904506	CXR25_RS00455	1395	464	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	100817	101488	-						60904507	CXR25_RS00460	672		old_locus_tag=CXR25_00465
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	100817	101488	-	WP_125240273.1	WP_125240273.1		DUF402 domain-containing protein		60904507	CXR25_RS00460	672	223	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	101617	103176	+						60904508	CXR25_RS00465	1560		old_locus_tag=CXR25_00470
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	101617	103176	+	WP_101556822.1	WP_101556822.1		acyl--CoA ligase		60904508	CXR25_RS00465	1560	519	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	103173	104528	+						60904509	CXR25_RS00470	1356		old_locus_tag=CXR25_00475
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	103173	104528	+	WP_125240274.1	WP_125240274.1		beta-ketoacyl-[acyl-carrier-protein] synthase family protein		60904509	CXR25_RS00470	1356	451	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	104525	105730	+						60904510	CXR25_RS00475	1206		old_locus_tag=CXR25_00480
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	104525	105730	+	WP_069599160.1	WP_069599160.1		acyl-CoA/acyl-ACP dehydrogenase		60904510	CXR25_RS00475	1206	401	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	105820	107334	-						60904511	CXR25_RS00480	1515		old_locus_tag=CXR25_00485
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	105820	107334	-	WP_101598012.1	WP_101598012.1		sodium:solute symporter family protein		60904511	CXR25_RS00480	1515	504	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	107331	107633	-						60904512	CXR25_RS00485	303		old_locus_tag=CXR25_00490
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	107331	107633	-	WP_009884977.1	WP_009884977.1		DUF3311 domain-containing protein		60904512	CXR25_RS00485	303	100	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	107820	108143	+						60904513	CXR25_RS00490	324		old_locus_tag=CXR25_00495
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	107820	108143	+	WP_009884978.1	WP_009884978.1		type II toxin-antitoxin system RelE/ParE family toxin		60904513	CXR25_RS00490	324	107	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	108136	108444	+						60904514	CXR25_RS00495	309		old_locus_tag=CXR25_00500
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	108136	108444	+	WP_009884979.1	WP_009884979.1		putative addiction module antidote protein		60904514	CXR25_RS00495	309	102	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	108714	110387	+						60904515	CXR25_RS00500	1674		old_locus_tag=CXR25_00505
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	108714	110387	+	WP_096161464.1	WP_096161464.1		ATP-binding cassette domain-containing protein		60904515	CXR25_RS00500	1674	557	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	110475	112019	-						60904516	CXR25_RS00505	1545		old_locus_tag=CXR25_00510
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	110475	112019	-	WP_125187579.1	WP_125187579.1		2-oxo acid dehydrogenase subunit E2		60904516	CXR25_RS00505	1545	514	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	112019	113101	-						60904517	CXR25_RS00510	1083		old_locus_tag=CXR25_00515
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	112019	113101	-	WP_009884983.1	WP_009884983.1		alpha-ketoacid dehydrogenase subunit beta		60904517	CXR25_RS00510	1083	360	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	113098	114204	-					pdhA	60904518	CXR25_RS00515	1107		old_locus_tag=CXR25_00520
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	113098	114204	-	WP_009884984.1	WP_009884984.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA	60904518	CXR25_RS00515	1107	368	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	114602	114919	+						60904519	CXR25_RS00520	318		old_locus_tag=CXR25_00525
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	114602	114919	+	WP_069599165.1	WP_069599165.1		hypothetical protein		60904519	CXR25_RS00520	318	105	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	115578	116138	+						60904520	CXR25_RS00525	561		old_locus_tag=CXR25_00535
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	115578	116138	+	WP_114385027.1	WP_114385027.1		hypothetical protein		60904520	CXR25_RS00525	561	186	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	116675	117616	-						60904521	CXR25_RS00535	942		old_locus_tag=CXR25_00545
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	116675	117616	-	WP_114385025.1	WP_114385025.1		helix-turn-helix domain-containing protein		60904521	CXR25_RS00535	942	313	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	117724	118035	+						60904522	CXR25_RS00540	312		old_locus_tag=CXR25_00550
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	117724	118035	+	WP_114385024.1	WP_114385024.1		antibiotic biosynthesis monooxygenase		60904522	CXR25_RS00540	312	103	
gene	pseudogene	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	118667	119991	+						60904523	CXR25_RS00545	1325		pseudo;old_locus_tag=CXR25_00555
CDS	without_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	118667	119991	+				ISL3 family transposase		60904523	CXR25_RS00545	1325		pseudo
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	120365	120880	-						60904524	CXR25_RS00550	516		old_locus_tag=CXR25_00560
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	120365	120880	-	WP_114385045.1	WP_114385045.1		hypothetical protein		60904524	CXR25_RS00550	516	171	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	120990	121622	+						60904525	CXR25_RS00555	633		old_locus_tag=CXR25_00565
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	120990	121622	+	WP_240513582.1	WP_240513582.1		TetR/AcrR family transcriptional regulator		60904525	CXR25_RS00555	633	210	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	121788	123746	+						60904526	CXR25_RS00560	1959		old_locus_tag=CXR25_00570
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	121788	123746	+	WP_125240275.1	WP_125240275.1		hypothetical protein		60904526	CXR25_RS00560	1959	652	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	123969	125861	+						60904527	CXR25_RS00565	1893		old_locus_tag=CXR25_00575
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	123969	125861	+	WP_069599170.1	WP_069599170.1		siderophore-interacting protein		60904527	CXR25_RS00565	1893	630	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	125931	126944	+						60904528	CXR25_RS00570	1014		old_locus_tag=CXR25_00580
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	125931	126944	+	WP_069599171.1	WP_069599171.1		ABC transporter substrate-binding protein		60904528	CXR25_RS00570	1014	337	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	126955	127533	-						60904529	CXR25_RS00575	579		old_locus_tag=CXR25_00585
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	126955	127533	-	WP_226829549.1	WP_226829549.1		Lrp/AsnC family transcriptional regulator		60904529	CXR25_RS00575	579	192	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	127830	128606	+						60904530	CXR25_RS00580	777		old_locus_tag=CXR25_00590
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	127830	128606	+	WP_101639318.1	WP_101639318.1		electron transfer flavoprotein subunit beta/FixA family protein		60904530	CXR25_RS00580	777	258	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	128618	129595	+						60904531	CXR25_RS00585	978		old_locus_tag=CXR25_00595
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	128618	129595	+	WP_101582812.1	WP_101582812.1		electron transfer flavoprotein subunit alpha/FixB family protein		60904531	CXR25_RS00585	978	325	
gene	pseudogene	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	131016	131219	+						71052128	CXR25_RS18835	204		partial;pseudo
CDS	without_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	131016	131219	+				trigger factor		71052128	CXR25_RS18835	204		partial;pseudo
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	131466	132137	+						71052129	CXR25_RS18840	672		
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	131466	132137	+	WP_241212423.1	WP_241212423.1		cytochrome b/b6 domain-containing protein		71052129	CXR25_RS18840	672	223	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	132270	132932	-						60904533	CXR25_RS00595	663		old_locus_tag=CXR25_00605
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	132270	132932	-	WP_009883818.1	WP_009883818.1		GntR family transcriptional regulator		60904533	CXR25_RS00595	663	220	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	133039	134256	+						60904534	CXR25_RS00600	1218		old_locus_tag=CXR25_00610
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	133039	134256	+	WP_069599173.1	WP_069599173.1		sarcosine oxidase subunit beta family protein		60904534	CXR25_RS00600	1218	405	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	134283	134615	+						60904535	CXR25_RS00605	333		old_locus_tag=CXR25_00615
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	134283	134615	+	WP_009883820.1	WP_009883820.1		sarcosine oxidase subunit delta		60904535	CXR25_RS00605	333	110	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	134612	137557	+						60904536	CXR25_RS00610	2946		old_locus_tag=CXR25_00620
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	134612	137557	+	WP_125240276.1	WP_125240276.1		2Fe-2S iron-sulfur cluster-binding protein		60904536	CXR25_RS00610	2946	981	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	137550	138230	+						60904537	CXR25_RS00615	681		old_locus_tag=CXR25_00625
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	137550	138230	+	WP_009883822.1	WP_009883822.1		sarcosine oxidase subunit gamma		60904537	CXR25_RS00615	681	226	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	138330	139184	+					purU	60904538	CXR25_RS00620	855		old_locus_tag=CXR25_00630
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	138330	139184	+	WP_009883823.1	WP_009883823.1		formyltetrahydrofolate deformylase	purU	60904538	CXR25_RS00620	855	284	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	139195	140184	-						60904539	CXR25_RS00625	990		old_locus_tag=CXR25_00635
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	139195	140184	-	WP_125240277.1	WP_125240277.1		Ldh family oxidoreductase		60904539	CXR25_RS00625	990	329	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	140289	141866	-						60904540	CXR25_RS00630	1578		old_locus_tag=CXR25_00640
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	140289	141866	-	WP_241212358.1	WP_241212358.1		aminotransferase class V-fold PLP-dependent enzyme		60904540	CXR25_RS00630	1578	525	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	141941	142855	+						60904541	CXR25_RS00635	915		old_locus_tag=CXR25_00645
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	141941	142855	+	WP_125240279.1	WP_125240279.1		LysR family transcriptional regulator		60904541	CXR25_RS00635	915	304	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	142966	143856	-						60904542	CXR25_RS00640	891		old_locus_tag=CXR25_00650
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	142966	143856	-	WP_096157896.1	WP_096157896.1		IclR family transcriptional regulator		60904542	CXR25_RS00640	891	296	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	143964	144545	+						60904543	CXR25_RS00645	582		old_locus_tag=CXR25_00655
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	143964	144545	+	WP_125240280.1	WP_125240280.1		dihydrofolate reductase family protein		60904543	CXR25_RS00645	582	193	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	144746	145549	+						60904544	CXR25_RS00650	804		old_locus_tag=CXR25_00660
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	144746	145549	+	WP_241212359.1	WP_241212359.1		ATP-binding cassette domain-containing protein		60904544	CXR25_RS00650	804	267	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	145620	145808	+						60904545	CXR25_RS00655	189		old_locus_tag=CXR25_00665
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	145620	145808	+	WP_009882047.1	WP_009882047.1		hypothetical protein		60904545	CXR25_RS00655	189	62	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	145827	146837	-						60904546	CXR25_RS00660	1011		old_locus_tag=CXR25_00670
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	145827	146837	-	WP_069599182.1	WP_069599182.1		threonine/serine dehydratase		60904546	CXR25_RS00660	1011	336	
gene	protein_coding	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	146979	148331	-						60904547	CXR25_RS00665	1353		old_locus_tag=CXR25_00675
CDS	with_protein	GCF_003932995.1	Primary Assembly	chromosome		NZ_CP025333.1	146979	148331	-	WP_069599183.1	WP_069599183.1		MHS family MFS transporter		60904547	CXR25_RS00665	1353	450	
