# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	93810	94910	+	WP_166968696.1	WP_166968696.1		Gfo/Idh/MocA family oxidoreductase			GUY23_RS00425	1101	366	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	94950	95873	-							GUY23_RS00430	924		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	94950	95873	-	WP_208085420.1	WP_208085420.1		ABC transporter permease subunit			GUY23_RS00430	924	307	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	95873	96787	-							GUY23_RS00435	915		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	95873	96787	-	WP_228282609.1	WP_228282609.1		sugar ABC transporter permease			GUY23_RS00435	915	304	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	96784	98025	-							GUY23_RS00440	1242		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	96784	98025	-	WP_166968698.1	WP_166968698.1		extracellular solute-binding protein			GUY23_RS00440	1242	413	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	98364	99473	+					ugpC		GUY23_RS00445	1110		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	98364	99473	+	WP_166968700.1	WP_166968700.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		GUY23_RS00445	1110	369	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	99576	100325	+							GUY23_RS00450	750		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	99576	100325	+	WP_166968702.1	WP_166968702.1		M50 family metallopeptidase			GUY23_RS00450	750	249	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	100388	101065	+							GUY23_RS00455	678		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	100388	101065	+	WP_166968703.1	WP_166968703.1		HAD family phosphatase			GUY23_RS00455	678	225	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	101353	103419	+							GUY23_RS00460	2067		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	101353	103419	+	WP_228282611.1	WP_228282611.1		HNH endonuclease			GUY23_RS00460	2067	688	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	103487	105097	-							GUY23_RS00465	1611		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	103487	105097	-	WP_166968705.1	WP_166968705.1		purine permease			GUY23_RS00465	1611	536	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	105462	106883	+							GUY23_RS00470	1422		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	105462	106883	+	WP_166968707.1	WP_166968707.1		8-oxoguanine deaminase			GUY23_RS00470	1422	473	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	106925	107410	-							GUY23_RS00475	486		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	106925	107410	-	WP_166968709.1	WP_166968709.1		hypothetical protein			GUY23_RS00475	486	161	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	107556	108023	+							GUY23_RS00480	468		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	107556	108023	+	WP_166968711.1	WP_166968711.1		DUF2871 domain-containing protein			GUY23_RS00480	468	155	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	108046	108867	-							GUY23_RS00485	822		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	108046	108867	-	WP_166968713.1	WP_166968713.1		MerR family transcriptional regulator			GUY23_RS00485	822	273	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	108920	109717	-							GUY23_RS00490	798		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	108920	109717	-	WP_228282613.1	WP_228282613.1		GntR family transcriptional regulator			GUY23_RS00490	798	265	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	109890	111326	+					eat		GUY23_RS00495	1437		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	109890	111326	+	WP_166968715.1	WP_166968715.1		ethanolamine permease	eat		GUY23_RS00495	1437	478	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	111374	112792	+							GUY23_RS00500	1419		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	111374	112792	+	WP_166968717.1	WP_166968717.1		glutamine synthetase family protein			GUY23_RS00500	1419	472	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	112773	113564	+							GUY23_RS00505	792		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	112773	113564	+	WP_166968719.1	WP_166968719.1		gamma-glutamyl-gamma-aminobutyrate hydrolase family protein			GUY23_RS00505	792	263	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	113561	114928	+							GUY23_RS00510	1368		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	113561	114928	+	WP_166968721.1	WP_166968721.1		aldehyde dehydrogenase family protein			GUY23_RS00510	1368	455	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	114973	115749	+							GUY23_RS00515	777		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	114973	115749	+	WP_166968723.1	WP_166968723.1		3-oxoacyl-ACP reductase			GUY23_RS00515	777	258	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	115897	116655	+							GUY23_RS00520	759		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	115897	116655	+	WP_166968725.1	WP_166968725.1		type 1 glutamine amidotransferase			GUY23_RS00520	759	252	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	116776	117621	-							GUY23_RS00525	846		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	116776	117621	-	WP_166968727.1	WP_166968727.1		hypothetical protein			GUY23_RS00525	846	281	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	117618	118223	-							GUY23_RS18455	606		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	117618	118223	-	WP_208085421.1	WP_208085421.1		DUF6114 domain-containing protein			GUY23_RS18455	606	201	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	118223	118837	-							GUY23_RS00535	615		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	118223	118837	-	WP_166968729.1	WP_166968729.1		DUF6230 family protein			GUY23_RS00535	615	204	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	119185	120723	-							GUY23_RS00540	1539		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	119185	120723	-	WP_166968731.1	WP_166968731.1		AbgT family transporter			GUY23_RS00540	1539	512	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	120870	121667	-							GUY23_RS00545	798		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	120870	121667	-	WP_166968733.1	WP_166968733.1		creatininase family protein			GUY23_RS00545	798	265	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	121664	122374	-							GUY23_RS00550	711		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	121664	122374	-	WP_166968735.1	WP_166968735.1		GntR family transcriptional regulator			GUY23_RS00550	711	236	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	122460	123470	-							GUY23_RS00555	1011		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	122460	123470	-	WP_166968737.1	WP_166968737.1		poly(3-hydroxybutyrate) depolymerase			GUY23_RS00555	1011	336	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	123635	124294	-							GUY23_RS00560	660		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	123635	124294	-	WP_166968739.1	WP_166968739.1		GntR family transcriptional regulator			GUY23_RS00560	660	219	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	124420	125436	+							GUY23_RS00565	1017		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	124420	125436	+	WP_166968741.1	WP_166968741.1		1-aminocyclopropane-1-carboxylate deaminase			GUY23_RS00565	1017	338	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	125736	127130	+							GUY23_RS00570	1395		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	125736	127130	+	WP_166968743.1	WP_166968743.1		NAD-dependent succinate-semialdehyde dehydrogenase			GUY23_RS00570	1395	464	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	127269	127976	-							GUY23_RS00575	708		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	127269	127976	-	WP_166968745.1	WP_166968745.1		DUF402 domain-containing protein			GUY23_RS00575	708	235	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	128117	128818	+							GUY23_RS00580	702		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	128117	128818	+	WP_166968747.1	WP_166968747.1		FadR family transcriptional regulator			GUY23_RS00580	702	233	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	128888	130354	+							GUY23_RS00585	1467		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	128888	130354	+	WP_166968749.1	WP_166968749.1		amino acid permease			GUY23_RS00585	1467	488	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	130498	131727	+							GUY23_RS00590	1230		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	130498	131727	+	WP_166968751.1	WP_166968751.1		MFS transporter			GUY23_RS00590	1230	409	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	131642	132088	-							GUY23_RS00595	447		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	131642	132088	-	WP_166968754.1	WP_166968754.1		hypothetical protein			GUY23_RS00595	447	148	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	132085	132426	-							GUY23_RS00600	342		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	132085	132426	-	WP_166968756.1	WP_166968756.1		DUF6204 family protein			GUY23_RS00600	342	113	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	132423	133031	-							GUY23_RS00605	609		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	132423	133031	-	WP_166968758.1	WP_166968758.1		TetR/AcrR family transcriptional regulator			GUY23_RS00605	609	202	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	133254	134879	+							GUY23_RS00610	1626		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	133254	134879	+	WP_166968760.1	WP_166968760.1		acyl--CoA ligase			GUY23_RS00610	1626	541	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	134876	136162	+							GUY23_RS00615	1287		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	134876	136162	+	WP_166968762.1	WP_166968762.1		beta-ketoacyl-[acyl-carrier-protein] synthase family protein			GUY23_RS00615	1287	428	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	136220	137425	+							GUY23_RS00620	1206		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	136220	137425	+	WP_166968764.1	WP_166968764.1		acyl-CoA/acyl-ACP dehydrogenase			GUY23_RS00620	1206	401	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	137641	139266	+							GUY23_RS00625	1626		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	137641	139266	+	WP_166968766.1	WP_166968766.1		amidohydrolase			GUY23_RS00625	1626	541	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	139478	139786	+							GUY23_RS00630	309		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	139478	139786	+	WP_166968768.1	WP_166968768.1		putative addiction module antidote protein			GUY23_RS00630	309	102	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	140056	141561	-							GUY23_RS00635	1506		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	140056	141561	-	WP_166968770.1	WP_166968770.1		sodium:solute symporter family protein			GUY23_RS00635	1506	501	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	141558	141875	-							GUY23_RS00640	318		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	141558	141875	-	WP_166968772.1	WP_166968772.1		DUF3311 domain-containing protein			GUY23_RS00640	318	105	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	142138	143553	-							GUY23_RS00645	1416		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	142138	143553	-	WP_228282616.1	WP_228282616.1		2-oxo acid dehydrogenase subunit E2			GUY23_RS00645	1416	471	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	143553	144638	-							GUY23_RS00650	1086		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	143553	144638	-	WP_166968774.1	WP_166968774.1		alpha-ketoacid dehydrogenase subunit beta			GUY23_RS00650	1086	361	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	144635	145756	-					pdhA		GUY23_RS00655	1122		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	144635	145756	-	WP_166968777.1	WP_166968777.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		GUY23_RS00655	1122	373	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	145956	146468	-							GUY23_RS00660	513		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	145956	146468	-	WP_166968779.1	WP_166968779.1		hypothetical protein			GUY23_RS00660	513	170	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	146664	147290	+							GUY23_RS00665	627		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	146664	147290	+	WP_166975392.1	WP_166975392.1		TetR/AcrR family transcriptional regulator			GUY23_RS00665	627	208	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	147504	148529	+							GUY23_RS00670	1026		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	147504	148529	+	WP_166968781.1	WP_166968781.1		ABC transporter substrate-binding protein			GUY23_RS00670	1026	341	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	148740	150650	+							GUY23_RS00675	1911		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	148740	150650	+	WP_166968783.1	WP_166968783.1		siderophore-interacting protein			GUY23_RS00675	1911	636	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	150738	151754	+							GUY23_RS00680	1017		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	150738	151754	+	WP_166968785.1	WP_166968785.1		ABC transporter substrate-binding protein			GUY23_RS00680	1017	338	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	151786	152241	-							GUY23_RS00685	456		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	151786	152241	-	WP_166968787.1	WP_166968787.1		Lrp/AsnC family transcriptional regulator			GUY23_RS00685	456	151	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	152494	153270	+							GUY23_RS00690	777		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	152494	153270	+	WP_166968789.1	WP_166968789.1		electron transfer flavoprotein subunit beta/FixA family protein			GUY23_RS00690	777	258	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	153282	154262	+							GUY23_RS00695	981		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	153282	154262	+	WP_166968791.1	WP_166968791.1		electron transfer flavoprotein subunit alpha/FixB family protein			GUY23_RS00695	981	326	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	154264	156735	+							GUY23_RS00700	2472		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	154264	156735	+	WP_166968793.1	WP_166968793.1		cytochrome b/b6 domain-containing protein			GUY23_RS00700	2472	823	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	156930	157592	-							GUY23_RS00705	663		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	156930	157592	-	WP_166968795.1	WP_166968795.1		GntR family transcriptional regulator			GUY23_RS00705	663	220	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	157819	159114	+							GUY23_RS00710	1296		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	157819	159114	+	WP_228282861.1	WP_228282861.1		serine hydroxymethyltransferase			GUY23_RS00710	1296	431	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	159114	160331	+							GUY23_RS00715	1218		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	159114	160331	+	WP_166968799.1	WP_166968799.1		sarcosine oxidase subunit beta family protein			GUY23_RS00715	1218	405	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	160364	160654	+							GUY23_RS00720	291		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	160364	160654	+	WP_166968801.1	WP_166968801.1		sarcosine oxidase subunit delta			GUY23_RS00720	291	96	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	160651	163578	+							GUY23_RS00725	2928		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	160651	163578	+	WP_166968803.1	WP_166968803.1		2Fe-2S iron-sulfur cluster-binding protein			GUY23_RS00725	2928	975	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	163571	164245	+							GUY23_RS00730	675		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	163571	164245	+	WP_166968805.1	WP_166968805.1		sarcosine oxidase subunit gamma			GUY23_RS00730	675	224	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	164245	165657	+							GUY23_RS00735	1413		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	164245	165657	+	WP_166968807.1	WP_166968807.1		L-serine ammonia-lyase			GUY23_RS00735	1413	470	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	165722	166576	+					purU		GUY23_RS00740	855		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	165722	166576	+	WP_166968809.1	WP_166968809.1		formyltetrahydrofolate deformylase	purU		GUY23_RS00740	855	284	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	166786	168303	-							GUY23_RS00745	1518		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	166786	168303	-	WP_166968811.1	WP_166968811.1		aldehyde dehydrogenase family protein			GUY23_RS00745	1518	505	
gene	protein_coding	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	168446	169120	+							GUY23_RS00750	675		
CDS	with_protein	GCF_011617245.1	Primary Assembly	chromosome		NZ_CP050152.1	168446	169120	+	WP_166968813.1	WP_166968813.1		GntR family transcriptional regulator			GUY23_RS00750	675	224	
